"","tve_user_id","ft_start","ft_end"
"96636",15873284,2017-03-06,2017-03-13
"96637",15863733,2017-03-06,2017-04-05
"96638",15881837,2017-03-06,2017-04-05
"96639",15893563,2017-03-07,2017-03-14
"96640",15901304,2017-03-08,2017-03-15
"96641",15904293,2017-03-08,2017-03-15
"96642",16253691,2017-04-10,2017-04-17
"96643",16255171,2017-04-10,2017-04-17
"96644",16271055,2017-04-11,2017-04-18
"96645",16289663,2017-04-14,2017-04-21
"96646",16291100,2017-04-14,2017-04-21
"96647",16297358,2017-04-15,2017-04-22
"96648",16309805,2017-04-16,2017-04-23
"96649",16325793,2017-04-18,2017-04-25
"96650",16332374,2017-04-19,2017-04-26
"96651",16335592,2017-04-20,2017-04-27
"96652",16338646,2017-04-20,2017-04-27
"96653",16339715,2017-04-20,2017-04-27
"96654",16362106,2017-04-23,2017-04-30
"96655",16362729,2017-04-23,2017-04-30
"96656",16365243,2017-04-23,2017-04-30
"96657",16367208,2017-04-23,2017-04-30
"96658",16369259,2017-04-23,2017-04-30
"96659",16369770,2017-04-23,2017-04-30
"96660",16389979,2017-04-26,2017-05-03
"96661",16398982,2017-04-27,2017-05-04
"96662",16417445,2017-04-29,2017-05-06
"96663",16417726,2017-04-29,2017-05-06
"96664",16417916,2017-04-29,2017-05-06
"96665",10767384,2017-04-29,2017-05-06
"96666",16420305,2017-04-29,2017-05-06
"96667",10459630,2017-04-29,2017-05-06
"96668",16420592,2017-04-29,2017-05-06
"96669",16420801,2017-04-29,2017-05-06
"96670",16421388,2017-04-29,2017-05-06
"96671",16422177,2017-04-29,2017-05-06
"96672",16423112,2017-04-29,2017-05-06
"96673",16424220,2017-04-29,2017-05-06
"96674",16426011,2017-04-29,2017-05-06
"96675",16427717,2017-04-29,2017-05-06
"96676",16429158,2017-04-29,2017-05-06
"96677",16430607,2017-04-29,2017-05-06
"96678",16434825,2017-04-30,2017-05-07
"96679",15257381,2017-01-19,2017-01-26
"96680",15261337,2017-01-20,2017-01-27
"96681",15281778,2017-01-21,2017-01-28
"96682",15283117,2017-01-21,2017-01-28
"96683",15284121,2017-01-21,2017-01-28
"96684",15285250,2017-01-21,2017-01-28
"96685",15292332,2017-01-22,2017-01-29
"96686",15294004,2017-01-22,2017-01-29
"96687",15307301,2017-01-23,2017-01-30
"96688",15312126,2017-01-23,2017-01-30
"96689",15313351,2017-01-23,2017-01-30
"96690",15315822,2017-01-23,2017-01-30
"96691",15317212,2017-01-23,2017-01-30
"96692",15320153,2017-01-23,2017-01-30
"96693",15320604,2017-01-23,2017-01-30
"96694",15327863,2017-01-24,2017-01-31
"96695",15328180,2017-01-24,2017-01-31
"96696",15329795,2017-01-24,2017-01-31
"96697",15366326,2017-01-27,2017-02-03
"96698",15097331,2017-01-27,2017-02-03
"96699",15375445,2017-01-27,2017-02-03
"96700",15376855,2017-01-28,2017-02-04
"96701",15377565,2017-01-28,2017-02-04
"96702",15381448,2017-01-28,2017-02-04
"96703",15383294,2017-01-28,2017-02-04
"96704",15385047,2017-01-28,2017-02-04
"96705",15392486,2017-01-29,2017-02-05
"96706",15395878,2017-01-29,2017-02-05
"96707",15396571,2017-01-29,2017-02-05
"96708",15403453,2017-01-29,2017-02-05
"96709",15405022,2017-01-29,2017-02-05
"96710",15435172,2017-01-31,2017-02-07
"96711",15442796,2017-02-01,2017-02-08
"96712",15452145,2017-02-02,2017-02-09
"96713",15453755,2017-02-02,2017-02-09
"96714",15472422,2017-02-04,2017-02-11
"96715",15475260,2017-02-04,2017-02-11
"96716",15513348,2017-02-07,2017-02-14
"96717",15516216,2017-02-07,2017-02-14
"96718",15519483,2017-02-07,2017-02-14
"96719",15527535,2017-02-08,2017-02-15
"96720",15544114,2017-02-10,2017-02-17
"96721",15545644,2017-02-10,2017-02-17
"96722",15549833,2017-02-10,2017-02-17
"96723",15562973,2017-02-11,2017-02-18
"96724",15570466,2017-02-12,2017-02-19
"96725",16457754,2017-05-02,2017-05-09
"96726",16460100,2017-05-03,2017-05-10
"96727",16471845,2017-05-04,2017-05-11
"96728",16484999,2017-05-06,2017-05-13
"96729",16486827,2017-05-06,2017-05-13
"96730",16496499,2017-05-07,2017-05-14
"96731",16517614,2017-05-09,2017-05-16
"96732",16522187,2017-05-10,2017-05-17
"96733",16524102,2017-05-10,2017-05-17
"96734",16538559,2017-05-12,2017-05-19
"96735",16544388,2017-05-13,2017-05-20
"96736",15783296,2017-05-13,2017-05-20
"96737",16554033,2017-05-14,2017-05-21
"96738",16555926,2017-05-14,2017-05-21
"96739",16561079,2017-05-15,2017-05-22
"96740",16579185,2017-05-17,2017-05-24
"96741",16857992,2017-06-05,2017-07-05
"96742",16625562,2017-06-05,2017-07-05
"96743",16860372,2017-06-05,2017-07-05
"96744",16861466,2017-06-05,2017-07-05
"96745",16865290,2017-06-06,2017-07-06
"96746",16868596,2017-06-06,2017-07-06
"96747",16872547,2017-06-07,2017-07-07
"96748",16874292,2017-06-07,2017-07-07
"96749",16888751,2017-06-09,2017-07-09
"96750",16893532,2017-06-09,2017-07-09
"96751",16894256,2017-06-09,2017-07-09
"96752",15275301,2017-06-11,2017-07-11
"96753",16907865,2017-06-11,2017-07-11
"96754",16915980,2017-06-12,2017-07-12
"96755",16916153,2017-06-12,2017-07-12
"96756",16923360,2017-06-12,2017-07-12
"96757",16923359,2017-06-12,2017-07-12
"96758",16923602,2017-06-12,2017-07-12
"96759",16928188,2017-06-13,2017-07-13
"96760",16929403,2017-06-13,2017-07-13
"96761",16941095,2017-06-14,2017-07-14
"96762",16942400,2017-06-14,2017-07-14
"96763",16942590,2017-06-14,2017-07-14
"96764",16947087,2017-06-15,2017-07-15
"96765",16948771,2017-06-15,2017-07-15
"96766",16951578,2017-06-15,2017-07-15
"96767",16954447,2017-06-16,2017-07-16
"96768",16954483,2017-06-16,2017-07-16
"96769",16956248,2017-06-16,2017-07-16
"96770",16957348,2017-06-16,2017-07-16
"96771",16960102,2017-06-16,2017-07-16
"96772",16965669,2017-06-17,2017-07-17
"96773",16656195,2017-06-17,2017-07-17
"96774",16970665,2017-06-17,2017-07-17
"96775",16971383,2017-06-17,2017-07-17
"96776",16973973,2017-06-18,2017-07-18
"96777",16975846,2017-06-18,2017-07-18
"96778",16982176,2017-06-18,2017-07-18
"96779",16983607,2017-06-18,2017-07-18
"96780",16983835,2017-06-18,2017-07-18
"96781",16991867,2017-06-19,2017-07-19
"96782",16999366,2017-06-20,2017-07-20
"96783",17000172,2017-06-20,2017-07-20
"96784",17001744,2017-06-20,2017-07-20
"96785",17023063,2017-06-23,2017-06-30
"96786",17025463,2017-06-24,2017-07-01
"96787",17032943,2017-06-25,2017-07-02
"96788",17042872,2017-06-26,2017-07-03
"96789",17045486,2017-06-26,2017-07-03
"96790",17049859,2017-06-26,2017-07-03
"96791",17053051,2017-06-27,2017-07-04
"96792",17057320,2017-06-27,2017-07-04
"96793",17060140,2017-06-28,2017-07-05
"96794",17060599,2017-06-28,2017-07-05
"96795",17064814,2017-06-28,2017-07-05
"96796",17066803,2017-06-29,2017-07-06
"96797",17074649,2017-06-30,2017-07-07
"96798",17088632,2017-07-02,2017-07-09
"96799",17092734,2017-07-03,2017-07-10
"96800",17093013,2017-07-03,2017-07-10
"96801",17101322,2017-07-04,2017-07-11
"96802",17112632,2017-07-05,2017-07-12
"96803",17116918,2017-07-06,2017-07-13
"96804",17120461,2017-07-07,2017-07-14
"96805",17120923,2017-07-07,2017-07-14
"96806",17123784,2017-07-07,2017-07-14
"96807",14118559,2017-07-07,2017-07-14
"96808",17126472,2017-07-08,2017-07-15
"96809",17127906,2017-07-08,2017-07-15
"96810",17136551,2017-07-09,2017-07-16
"96811",17141491,2017-07-09,2017-07-16
"96812",17143001,2017-07-10,2017-07-17
"96813",17143747,2017-07-10,2017-07-17
"96814",17152775,2017-07-11,2017-07-18
"96815",17159168,2017-07-12,2017-07-19
"96816",17181922,2017-07-16,2017-08-15
"96817",17192315,2017-07-17,2017-07-24
"96818",17095020,2017-07-18,2017-07-25
"96819",17208537,2017-07-19,2017-08-18
"96820",17227212,2017-07-23,2017-08-22
"96821",17227550,2017-07-23,2017-08-22
"96822",17233973,2017-07-24,2017-07-31
"96823",17207167,2017-07-25,2017-08-01
"96824",17248386,2017-07-26,2017-08-02
"96825",17257485,2017-07-27,2017-08-03
"96826",17264760,2017-07-28,2017-08-04
"96827",17269919,2017-07-29,2017-08-05
"96828",17273145,2017-07-29,2017-08-05
"96829",17274124,2017-07-29,2017-08-05
"96830",17274376,2017-07-29,2017-08-05
"96831",17272525,2017-07-29,2017-08-05
"96832",17276286,2017-07-29,2017-08-05
"96833",17277195,2017-07-29,2017-08-05
"96834",17281966,2017-07-30,2017-08-06
"96835",17283741,2017-07-30,2017-08-06
"96836",17284689,2017-07-30,2017-08-06
"96837",17287291,2017-07-30,2017-08-06
"96838",17287914,2017-07-30,2017-08-06
"96839",17289409,2017-07-30,2017-08-06
"96840",17290894,2017-07-30,2017-08-06
"96841",17290850,2017-07-30,2017-08-06
"96842",17293553,2017-07-30,2017-08-06
"96843",17296032,2017-07-30,2017-08-06
"96844",17296915,2017-07-30,2017-08-06
"96845",17298701,2017-07-30,2017-08-06
"96846",17301091,2017-07-30,2017-08-06
"96847",17303187,2017-07-30,2017-08-06
"96848",17304120,2017-07-30,2017-08-06
"96849",17307934,2017-07-30,2017-08-06
"96850",17311788,2017-07-31,2017-08-07
"96851",17312649,2017-07-31,2017-08-07
"96852",17313758,2017-07-31,2017-08-07
"96853",17314651,2017-07-31,2017-08-07
"96854",17335722,2017-08-03,2017-08-10
"96855",17338825,2017-08-04,2017-08-11
"96856",17344404,2017-08-05,2017-08-12
"96857",17353322,2017-08-06,2017-08-13
"96858",17353532,2017-08-06,2017-09-05
"96859",17353912,2017-08-06,2017-08-13
"96860",17354478,2017-08-06,2017-08-13
"96861",17355863,2017-08-06,2017-08-13
"96862",17359128,2017-08-06,2017-08-13
"96863",15055043,2017-01-07,2017-01-14
"96864",15058813,2017-01-07,2017-01-14
"96865",15020577,2017-01-07,2017-01-14
"96866",15077774,2017-01-08,2017-01-15
"96867",15095704,2017-01-09,2017-01-16
"96868",15117182,2017-01-11,2017-01-18
"96869",14510492,2017-01-11,2017-01-18
"96870",15134108,2017-01-12,2017-01-19
"96871",15136085,2017-01-12,2017-01-19
"96872",15137898,2017-01-13,2017-01-20
"96873",15152744,2017-01-14,2017-01-21
"96874",15160028,2017-01-14,2017-01-21
"96875",15160666,2017-01-14,2017-01-21
"96876",15162020,2017-01-14,2017-01-21
"96877",15164977,2017-01-14,2017-01-21
"96878",15195562,2017-01-16,2017-01-23
"96879",15200413,2017-01-16,2017-01-23
"96880",15200707,2017-01-16,2017-01-23
"96881",15155357,2017-01-16,2017-02-15
"96882",15210677,2017-01-16,2017-01-23
"96883",15211419,2017-01-16,2017-01-23
"96884",15211566,2017-01-16,2017-01-23
"96885",15218287,2017-01-17,2017-01-24
"96886",15235690,2017-01-18,2017-01-25
"96887",15239753,2017-01-18,2017-01-25
"96888",15248828,2017-01-19,2017-01-26
"96889",15588108,2017-02-13,2017-02-20
"96890",15593414,2017-02-13,2017-02-20
"96891",15538982,2017-02-15,2017-02-22
"96892",15597976,2017-02-15,2017-02-22
"96893",15638305,2017-02-17,2017-03-19
"96894",15638707,2017-02-17,2017-02-24
"96895",15640558,2017-02-18,2017-02-25
"96896",15643548,2017-02-18,2017-03-20
"96897",15660979,2017-02-19,2017-02-26
"96898",15677393,2017-02-19,2017-02-26
"96899",15654739,2017-02-19,2017-02-26
"96900",15698472,2017-02-20,2017-02-27
"96901",15693941,2017-02-21,2017-02-28
"96902",15710694,2017-02-21,2017-02-28
"96903",15720726,2017-02-21,2017-02-28
"96904",14969190,2017-01-02,2017-01-09
"96905",14981589,2017-01-02,2017-01-09
"96906",14993696,2017-01-03,2017-01-10
"96907",14994375,2017-01-03,2017-01-10
"96908",14995082,2017-01-03,2017-01-10
"96909",15001029,2017-01-03,2017-01-10
"96910",15002140,2017-01-03,2017-01-10
"96911",15014810,2017-01-04,2017-01-11
"96912",15016227,2017-01-04,2017-01-11
"96913",15018903,2017-01-05,2017-01-12
"96914",15033228,2017-01-06,2017-01-13
"96915",15042600,2017-01-06,2017-01-13
"96916",16592631,2017-05-19,2017-06-18
"96917",16598100,2017-05-19,2017-06-18
"96918",16602010,2017-05-19,2017-06-18
"96919",16603319,2017-05-20,2017-06-19
"96920",16605203,2017-05-20,2017-06-19
"96921",16609992,2017-05-20,2017-06-19
"96922",16612127,2017-05-20,2017-06-19
"96923",16613122,2017-05-20,2017-06-19
"96924",16615897,2017-05-20,2017-06-19
"96925",16616799,2017-05-20,2017-06-19
"96926",16617096,2017-05-20,2017-06-19
"96927",16621204,2017-05-21,2017-06-20
"96928",16621817,2017-05-21,2017-06-20
"96929",16622115,2017-05-21,2017-06-20
"96930",16627253,2017-05-21,2017-06-20
"96931",16630414,2017-05-21,2017-06-20
"96932",16632833,2017-05-21,2017-06-20
"96933",16633740,2017-05-21,2017-06-20
"96934",16633832,2017-05-21,2017-06-20
"96935",16638529,2017-05-21,2017-06-20
"96936",16641019,2017-05-21,2017-06-20
"96937",16643143,2017-05-21,2017-06-20
"96938",16644518,2017-05-21,2017-06-20
"96939",16644912,2017-05-21,2017-06-20
"96940",16597242,2017-05-21,2017-06-20
"96941",16646238,2017-05-21,2017-06-20
"96942",16648379,2017-05-21,2017-06-20
"96943",16651325,2017-05-21,2017-06-20
"96944",16648545,2017-05-22,2017-06-21
"96945",16653574,2017-05-22,2017-06-21
"96946",16648595,2017-05-22,2017-06-21
"96947",16653633,2017-05-22,2017-06-21
"96948",16654593,2017-05-22,2017-06-21
"96949",16655871,2017-05-22,2017-06-21
"96950",16648922,2017-05-22,2017-06-21
"96951",16656432,2017-05-22,2017-06-21
"96952",16657245,2017-05-22,2017-06-21
"96953",16657528,2017-05-22,2017-06-21
"96954",16659443,2017-05-22,2017-06-21
"96955",16665241,2017-05-22,2017-06-21
"96956",16666463,2017-05-22,2017-06-21
"96957",16667826,2017-05-22,2017-06-21
"96958",16666097,2017-05-22,2017-06-21
"96959",16672033,2017-05-22,2017-06-21
"96960",16675036,2017-05-22,2017-06-21
"96961",16675890,2017-05-22,2017-06-21
"96962",16678500,2017-05-22,2017-06-21
"96963",16679189,2017-05-22,2017-06-21
"96964",16679390,2017-05-22,2017-06-21
"96965",16679792,2017-05-22,2017-06-21
"96966",16680449,2017-05-22,2017-06-21
"96967",16683710,2017-05-22,2017-06-21
"96968",16684252,2017-05-22,2017-06-21
"96969",16642647,2017-05-22,2017-06-21
"96970",16685194,2017-05-22,2017-06-21
"96971",16684804,2017-05-22,2017-06-21
"96972",16688287,2017-05-22,2017-06-21
"96973",16688385,2017-05-22,2017-06-21
"96974",16690299,2017-05-22,2017-06-21
"96975",16691000,2017-05-22,2017-06-21
"96976",16692591,2017-05-23,2017-06-22
"96977",16696238,2017-05-23,2017-06-22
"96978",16697141,2017-05-23,2017-06-22
"96979",16699454,2017-05-23,2017-06-22
"96980",16700629,2017-05-23,2017-06-22
"96981",16703092,2017-05-23,2017-06-22
"96982",16703238,2017-05-23,2017-06-22
"96983",16709792,2017-05-24,2017-06-23
"96984",16718074,2017-05-24,2017-06-23
"96985",16723306,2017-05-25,2017-06-24
"96986",16722982,2017-05-25,2017-06-24
"96987",16724321,2017-05-25,2017-06-24
"96988",16729063,2017-05-25,2017-06-24
"96989",16741423,2017-05-26,2017-06-25
"96990",16741542,2017-05-26,2017-06-25
"96991",16745203,2017-05-26,2017-06-25
"96992",15734603,2017-02-23,2017-03-02
"96993",15733309,2017-02-23,2017-03-02
"96994",15742986,2017-02-23,2017-03-02
"96995",15743358,2017-02-23,2017-03-02
"96996",15732057,2017-02-23,2017-03-02
"96997",15765629,2017-02-25,2017-03-04
"96998",16753726,2017-05-27,2017-06-26
"96999",16754438,2017-05-27,2017-06-26
"97000",16535043,2017-05-27,2017-06-26
"97001",16762259,2017-05-27,2017-06-26
"97002",16764754,2017-05-28,2017-06-27
"97003",16765227,2017-05-28,2017-06-27
"97004",16768396,2017-05-28,2017-06-27
"97005",16768811,2017-05-28,2017-06-27
"97006",16778438,2017-05-29,2017-06-28
"97007",16778948,2017-05-29,2017-06-28
"97008",16779823,2017-05-29,2017-06-28
"97009",16780588,2017-05-29,2017-06-28
"97010",16783421,2017-05-29,2017-06-28
"97011",16801171,2017-05-30,2017-06-29
"97012",16802955,2017-05-31,2017-06-30
"97013",16803678,2017-05-31,2017-06-30
"97014",16804121,2017-05-31,2017-06-30
"97015",16804631,2017-05-31,2017-06-30
"97016",16810718,2017-05-31,2017-06-30
"97017",16814766,2017-06-01,2017-07-01
"97018",16815841,2017-06-01,2017-07-01
"97019",16819006,2017-06-01,2017-07-01
"97020",16827386,2017-06-02,2017-07-02
"97021",16830895,2017-06-03,2017-07-03
"97022",16837875,2017-06-03,2017-07-03
"97023",16840971,2017-06-04,2017-07-04
"97024",16842958,2017-06-04,2017-07-04
"97025",16849012,2017-06-04,2017-07-04
"97026",15769888,2017-02-26,2017-03-05
"97027",15784491,2017-02-27,2017-03-06
"97028",15789825,2017-02-27,2017-03-06
"97029",15795894,2017-02-27,2017-03-06
"97030",15801780,2017-02-28,2017-03-07
"97031",15817475,2017-03-01,2017-03-08
"97032",15827236,2017-03-02,2017-03-09
"97033",15835557,2017-03-03,2017-03-10
"97034",17365921,2017-08-07,2017-08-14
"97035",17367828,2017-08-07,2017-08-14
"97036",17370120,2017-08-07,2017-08-14
"97037",17373451,2017-08-07,2017-08-14
"97038",17376329,2017-08-07,2017-08-14
"97039",17378944,2017-08-07,2017-08-14
"97040",17379743,2017-08-08,2017-08-15
"97041",17409148,2017-08-11,2017-08-18
"97042",17419480,2017-08-13,2017-08-20
"97043",17424314,2017-08-13,2017-08-20
"97044",17428307,2017-08-13,2017-08-20
"97045",17437338,2017-08-15,2017-08-22
"97046",17439062,2017-08-15,2017-08-22
"97047",17452566,2017-08-16,2017-08-23
"97048",17452928,2017-08-16,2017-08-23
"97049",17453191,2017-08-16,2017-08-23
"97050",17456619,2017-08-17,2017-08-24
"97051",17459605,2017-08-17,2017-08-24
"97052",17467491,2017-08-19,2017-08-26
"97053",17472849,2017-08-19,2017-08-26
"97054",17478915,2017-08-20,2017-09-19
"97055",17484513,2017-08-20,2017-08-27
"97056",17148437,2017-08-20,2017-08-27
"97057",17487121,2017-08-20,2017-08-27
"97058",17487152,2017-08-20,2017-08-27
"97059",17488956,2017-08-21,2017-08-28
"97060",17491792,2017-08-21,2017-08-28
"97061",17492472,2017-08-21,2017-08-28
"97062",17496677,2017-08-21,2017-08-28
"97063",17509455,2017-08-23,2017-08-30
"97064",17514012,2017-08-23,2017-08-30
"97065",17514039,2017-08-23,2017-08-30
"97066",17516181,2017-08-23,2017-08-30
"97067",17516573,2017-08-24,2017-08-31
"97068",17526494,2017-08-25,2017-09-01
"97069",17530562,2017-08-25,2017-09-01
"97070",17532105,2017-08-25,2017-09-01
"97071",14914934,2017-08-26,2017-09-02
"97072",17543138,2017-08-26,2017-09-02
"97073",17533091,2017-08-26,2017-09-02
"97074",17549228,2017-08-26,2017-09-02
"97075",17549820,2017-08-26,2017-09-02
"97076",17549011,2017-08-26,2017-09-02
"97077",17551665,2017-08-26,2017-09-02
"97078",17554360,2017-08-26,2017-09-02
"97079",17555485,2017-08-26,2017-09-25
"97080",17557260,2017-08-26,2017-09-02
"97081",17560675,2017-08-26,2017-09-25
"97082",17560959,2017-08-26,2017-09-02
"97083",17563185,2017-08-26,2017-09-02
"97084",17570943,2017-08-26,2017-09-02
"97085",17572077,2017-08-26,2017-09-02
"97086",17575099,2017-08-26,2017-09-25
"97087",17574893,2017-08-26,2017-09-02
"97088",17576008,2017-08-26,2017-09-02
"97089",17576876,2017-08-26,2017-09-02
"97090",17578914,2017-08-27,2017-09-03
"97091",17579690,2017-08-27,2017-09-03
"97092",17579916,2017-08-27,2017-09-03
"97093",17578480,2017-08-27,2017-09-03
"97094",17582892,2017-08-27,2017-09-03
"97095",17585625,2017-08-27,2017-09-03
"97096",17587842,2017-08-27,2017-09-03
"97097",17590374,2017-08-27,2017-09-26
"97098",17590435,2017-08-27,2017-09-26
"97099",17591079,2017-08-27,2017-09-03
"97100",17591476,2017-08-27,2017-09-03
"97101",17590941,2017-08-27,2017-09-03
"97102",17592208,2017-08-27,2017-09-03
"97103",17594140,2017-08-27,2017-09-03
"97104",17593993,2017-08-27,2017-09-03
"97105",17597165,2017-08-27,2017-09-03
"97106",17553318,2017-08-27,2017-09-03
"97107",17598355,2017-08-27,2017-09-03
"97108",17608301,2017-08-27,2017-09-03
"97109",17608838,2017-08-27,2017-09-03
"97110",17610553,2017-08-27,2017-09-03
"97111",17612225,2017-08-27,2017-09-03
"97112",17618276,2017-08-27,2017-09-26
"97113",17619455,2017-08-27,2017-09-26
"97114",17622491,2017-08-27,2017-09-03
"97115",17625957,2017-08-27,2017-09-03
"97116",17629737,2017-08-27,2017-09-03
"97117",17629414,2017-08-27,2017-09-03
"97118",17624054,2017-08-27,2017-09-03
"97119",17636375,2017-08-27,2017-09-03
"97120",17636116,2017-08-27,2017-09-03
"97121",17642377,2017-08-27,2017-09-03
"97122",17649897,2017-08-28,2017-09-04
"97123",17651575,2017-08-28,2017-09-04
"97124",17655087,2017-08-28,2017-09-04
"97125",17659812,2017-08-29,2017-09-05
"97126",11659763,2017-08-29,2017-09-05
"97127",17667182,2017-08-30,2017-09-06
"97128",17669940,2017-08-30,2017-09-06
"97129",17677235,2017-08-31,2017-09-07
"97130",17686951,2017-09-02,2017-09-09
"97131",17692012,2017-09-02,2017-09-09
"97132",17692773,2017-09-02,2017-09-09
"97133",17699995,2017-09-03,2017-09-10
"97134",17700039,2017-09-03,2017-09-10
"97135",17703081,2017-09-03,2017-09-10
"97136",17706479,2017-09-04,2017-09-11
"97137",17719517,2017-09-05,2017-09-12
"97138",17722301,2017-09-05,2017-09-12
"97139",17727092,2017-09-06,2017-09-13
"97140",17730259,2017-09-06,2017-09-13
"97141",17738376,2017-09-07,2017-09-14
"97142",17742223,2017-09-08,2017-09-15
"97143",17753415,2017-09-10,2017-10-10
"97144",17760366,2017-09-10,2017-09-17
"97145",17774384,2017-09-12,2017-09-19
"97146",17779593,2017-09-13,2017-09-20
"97147",17782683,2017-09-14,2017-09-21
"97148",17783076,2017-09-14,2017-09-21
"97149",17795921,2017-09-16,2017-09-23
"97150",17809743,2017-09-17,2017-09-24
"97151",17810172,2017-09-17,2017-09-24
"97152",14952022,2017-01-01,2017-01-08
"97153",14969543,2017-01-02,2017-02-01
"97154",14970419,2017-01-02,2017-01-09
"97155",14972492,2017-01-02,2017-01-09
"97156",14881264,2017-01-02,2017-01-09
"97157",14990997,2017-01-03,2017-01-10
"97158",15002575,2017-01-03,2017-01-10
"97159",15014166,2017-01-04,2017-01-11
"97160",15015631,2017-01-04,2017-02-03
"97161",15019659,2017-01-05,2017-01-12
"97162",15034138,2017-01-06,2017-01-13
"97163",15055282,2017-01-07,2017-01-14
"97164",15060568,2017-01-07,2017-01-14
"97165",15064861,2017-01-08,2017-01-15
"97166",15073398,2017-01-08,2017-01-15
"97167",15010823,2017-01-09,2017-01-16
"97168",15091849,2017-01-09,2017-01-16
"97169",15096212,2017-01-09,2017-01-16
"97170",15100144,2017-01-10,2017-01-17
"97171",15100203,2017-01-10,2017-01-17
"97172",15100638,2017-01-10,2017-01-17
"97173",15102188,2017-01-10,2017-01-17
"97174",15123795,2017-01-11,2017-01-18
"97175",15151001,2017-01-14,2017-01-21
"97176",15192989,2017-01-16,2017-01-23
"97177",15207561,2017-01-16,2017-01-23
"97178",15211542,2017-01-16,2017-01-23
"97179",15226669,2017-01-17,2017-01-24
"97180",15230908,2017-01-17,2017-01-24
"97181",15245008,2017-01-18,2017-01-25
"97182",15257968,2017-01-20,2017-01-27
"97183",15264408,2017-01-20,2017-01-27
"97184",15268759,2017-01-20,2017-01-27
"97185",15268912,2017-01-20,2017-01-27
"97186",15297930,2017-01-22,2017-01-29
"97187",15261011,2017-01-23,2017-01-30
"97188",15317900,2017-01-23,2017-01-30
"97189",15324193,2017-01-23,2017-01-30
"97190",15331728,2017-01-24,2017-01-31
"97191",15344639,2017-01-25,2017-02-01
"97192",15345074,2017-01-25,2017-02-01
"97193",15354122,2017-01-26,2017-02-02
"97194",15357561,2017-01-26,2017-02-02
"97195",15369029,2017-01-27,2017-02-03
"97196",15377164,2017-01-28,2017-02-04
"97197",15377843,2017-01-28,2017-02-04
"97198",15389464,2017-01-28,2017-02-04
"97199",15402351,2017-01-29,2017-02-05
"97200",15426832,2017-01-31,2017-02-07
"97201",15431422,2017-01-31,2017-03-02
"97202",15437478,2017-01-31,2017-02-07
"97203",15438937,2017-02-01,2017-02-08
"97204",15455803,2017-02-02,2017-02-09
"97205",14950711,2017-02-03,2017-02-10
"97206",15466137,2017-02-03,2017-02-10
"97207",15473595,2017-02-04,2017-02-11
"97208",15445664,2017-02-04,2017-02-11
"97209",15485135,2017-02-05,2017-02-12
"97210",15487577,2017-02-05,2017-02-12
"97211",16388896,2017-04-25,2017-05-02
"97212",9570060,2017-04-25,2017-05-02
"97213",16407459,2017-04-28,2017-05-05
"97214",16417312,2017-04-29,2017-05-06
"97215",16417606,2017-04-29,2017-05-06
"97216",16419376,2017-04-29,2017-05-06
"97217",16419449,2017-04-29,2017-05-06
"97218",16419856,2017-04-29,2017-05-06
"97219",16421337,2017-04-29,2017-05-06
"97220",16421871,2017-04-29,2017-05-06
"97221",16422100,2017-04-29,2017-05-06
"97222",16422056,2017-04-29,2017-05-06
"97223",16422650,2017-04-29,2017-05-06
"97224",16422652,2017-04-29,2017-05-06
"97225",16424348,2017-04-29,2017-05-06
"97226",16425678,2017-04-29,2017-05-06
"97227",16426056,2017-04-29,2017-05-06
"97228",16426123,2017-04-29,2017-05-06
"97229",16425962,2017-04-29,2017-05-06
"97230",16426564,2017-04-29,2017-05-06
"97231",16425815,2017-04-29,2017-05-06
"97232",16428677,2017-04-29,2017-05-06
"97233",16437979,2017-04-30,2017-05-07
"97234",16460784,2017-05-03,2017-05-10
"97235",16464950,2017-05-03,2017-05-10
"97236",16473553,2017-05-05,2017-05-12
"97237",16474770,2017-05-05,2017-05-12
"97238",16485576,2017-05-06,2017-06-05
"97239",16492980,2017-05-07,2017-06-06
"97240",16513635,2017-05-09,2017-05-16
"97241",16520561,2017-05-10,2017-05-17
"97242",16524000,2017-05-11,2017-05-18
"97243",16538674,2017-05-12,2017-05-19
"97244",16541013,2017-05-13,2017-05-20
"97245",16542179,2017-05-13,2017-05-20
"97246",16543929,2017-05-13,2017-05-20
"97247",16548769,2017-05-14,2017-05-21
"97248",16559903,2017-05-15,2017-05-22
"97249",16567715,2017-05-15,2017-05-22
"97250",16586471,2017-05-18,2017-06-17
"97251",16587135,2017-05-18,2017-06-17
"97252",16594464,2017-05-19,2017-06-18
"97253",16598420,2017-05-19,2017-06-18
"97254",16604605,2017-05-20,2017-06-19
"97255",16605650,2017-05-20,2017-06-19
"97256",16606577,2017-05-20,2017-06-19
"97257",16518647,2017-05-20,2017-06-19
"97258",16617904,2017-05-20,2017-06-19
"97259",16618170,2017-05-20,2017-06-19
"97260",16620619,2017-05-21,2017-06-20
"97261",16622234,2017-05-21,2017-06-20
"97262",16622236,2017-05-21,2017-06-20
"97263",16625303,2017-05-21,2017-06-20
"97264",16626476,2017-05-21,2017-06-20
"97265",16629532,2017-05-21,2017-06-20
"97266",16630251,2017-05-21,2017-06-20
"97267",16631090,2017-05-21,2017-06-20
"97268",16632102,2017-05-21,2017-06-20
"97269",16633293,2017-05-21,2017-06-20
"97270",16634619,2017-05-21,2017-06-20
